"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"5804022f-62ce-4589-bb9e-9bb6a7cbc132","Union","BALIA DIGHI","বালিয়াদিঘী","35",false,"division=5&district=45&upazila=333&union=35","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c2d9e74-90ba-420f-88e5-59e427f0633b","Union","DAKSHINPARA","দক্ষিণপাড়া","36",false,"division=5&district=45&upazila=333&union=36","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a40acca8-9426-45f0-8e38-9efb2d2816e9","Union","DURGAHATA","দুর্গাহাটা","37",false,"division=5&district=45&upazila=333&union=37","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02df2681-6e2b-4134-8d5d-fa0cf68ac785","Union","GABTALI","গাবতলি","38",false,"division=5&district=45&upazila=333&union=38","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e91670e-7b42-4cea-b96a-6c1f762f86a9","Union","KAGAIL","কাগইল","39",false,"division=5&district=45&upazila=333&union=39","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9eccd6db-35a5-4eac-95b8-769d77063afb","Union","MAHISHABAN","মহিষাবান","40",false,"division=5&district=45&upazila=333&union=40","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88448440-5ef8-4cd6-b95a-8472bc2de493","Union","NARUAMALA","নাড়ুয়ামালা","41",false,"division=5&district=45&upazila=333&union=41","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9036b378-33cc-4f8f-b5a0-5563950a6f58","Union","NASIPUR","নশিপুর","42",false,"division=5&district=45&upazila=333&union=42","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e60f2ee-ba55-4cd5-a70d-af95b4c6b665","Union","NEPALTALI","নেপালতলি","43",false,"division=5&district=45&upazila=333&union=43","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77ddd9e7-985c-4252-8d02-058446ab59ea","Union","RAMESHWARPUR","রামেশ্বরপুর","44",false,"division=5&district=45&upazila=333&union=44","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d4bb705-fec1-4666-86c1-51063fdac169","Union","SONARAI","সোনারায়","45",false,"division=5&district=45&upazila=333&union=45","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4286487-f7a8-4430-954c-f872966889fd","Union","BIR KEDAR","বীরকেদার","46",false,"division=5&district=45&upazila=334&union=46","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bac8b10b-ce5c-4baa-bf21-24f0b346ac09","Union","DURGAPUR","দূর্গাপুর","47",false,"division=5&district=45&upazila=334&union=47","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54265e89-6c11-40d1-a64a-e54557bea7fe","Union","JAMGAON","জামগ্রাম","48",false,"division=5&district=45&upazila=334&union=48","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c00e33c3-e552-4a7f-a74a-c84cfac9d519","Union","KAHALOO","কাহালু","49",false,"division=5&district=45&upazila=334&union=49","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0deaeeaa-2dd7-48c3-87cd-0ec12eef94ad","Union","KALAI MAJH PARA","কালাই","50",false,"division=5&district=45&upazila=334&union=50","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d6ea837-62db-481e-9657-b402269802bd","Union","MALANCHA","মালঞ্চা","51",false,"division=5&district=45&upazila=334&union=51","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b22a856c-013d-4798-a0ed-12c11d18e317","Union","MURAIL","মুরইল","52",false,"division=5&district=45&upazila=334&union=52","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f96c5954-b985-4710-8a5a-f444f4006ddd","Union","NARAHATTA","নারহট্ট","53",false,"division=5&district=45&upazila=334&union=53","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08d58f64-a673-49bd-aff7-db6440308f78","Union","PAIKAR","পাইকড়","54",false,"division=5&district=45&upazila=334&union=54","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48b46aed-1638-4123-83d4-a5377e0b757e","Union","BHATGRAM","ভাটগ্রাম","55",false,"division=5&district=45&upazila=335&union=55","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5cb9673c-82fb-40e1-ba2f-072813351ded","Union","BHATRA","ভাটরা","56",false,"division=5&district=45&upazila=335&union=56","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
