statisticalID,name,partOf,code,physicalType,district,state
agaIwA0dv8q,Chilongoshi Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
AiRIWKJDQze,Chilubula Clinic -Hospital Affiliated,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
dP2B3BbFzqd,Chilubula Mission Hospital,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
SxlzNk3gMnn,Chilubula Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
eQZzBLergfe,Chiombo Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
gfLalP9XzeF,Chisanga Urban Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
E7Rg5Ox5DGG,College Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
mOuWAqdPbMq,Kasakula Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
FCzC8Aj6WOk,Kasama General Hospital,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
qs2Mpxcv39y,Kasama Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
fr9PXFKbRLw,Kasama Urban Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
HRhY8B68PlE,Kasonde Chisuna Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
OFe1jQQDB5T,Kasonde Mutokwa Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
Qtj6QkvyDpK,Kateshi Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
SlolrJEgl0a,Location Urban Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
HHMYNultyEP,Lubushi Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
jayOVZvJh3N,Lukashi Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
CJs1aFa21p9,Lukashya Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
KcXMB5vV4YL,Lukupa Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
qjA4Nyo81tE,Lwabwe Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
akC2W2pwmYx,Mbusa Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
AWV6kSXGjwi,Milima Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
AeJqEJMVqnN,Misambo Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
eyAsFYjpsks,Misamfu Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
TM4bzQrBfOo,Misengo Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
aqkWJquZvWo,Monica Chisando Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
TqK9kfQC0fg,Mulanshi Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
uvIv0Fx64dt,Mulenga Hill Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
ri2Uo6gFRNm,Mulobola Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
dR3uLB9bdT8,MumbimfuHealth Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
L9DG6uHzVYV,MumbimukuluHealth post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
xuA2Jtiphpg,Munkonge Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
bnkRDk8yfOw,Musa Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
YmN30bOmtP9,Mwamba Rural Health Centre (Kasama),Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
yfQfmGP0Aqu,Mwasha Health Post,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
mZ8aFa1q1sg,NkolemfuRural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
vNQHILDWoMI,Tazara Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
nX3k8TeUA3d,Zambia PoliClinic,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
c8Pl2yC9fTN,ZNS Chishimba Rural Health Centre,Location/P7NaqvIQyOs,HEALTH_FACILITY,Building,Kasama District,Northern Province
DONNVIGWmgp,Chewe Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
ldLfgqgERC6,Chitoshi Rural Health Centre,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
FRx9ulBl4om,Filipu Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
z7q9NkQTIWk,Kapatu Rural Health Centre,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
h8SZvKdKRta,Moseni Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
tRh7NtQVaDz,Mpalapata Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
QlNGsApLFj0,Mukolwe Rural Health Centre,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
cxRXYjF5WXv,Mukupa Kaoma Rural Health Centre,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
L81ZzaEQA65,Mulenga Mapesa Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
t3ZN7n05wOY,Shibwalya Kapila Rural Health Centre,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
EKemwvrWa4L,Vincent Bulaya Health Post,Location/FCCqOu1ovY9,HEALTH_FACILITY,Building,Lunte District,Northern Province
jCKyhwUR8It,Chikoyi Peri-Urban Clinic,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
yu99yP1nh0n,Chungu Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
YR1tlxZijfx,Fikonkonta Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
sYEWWLNXcQ3,Ipusukilo Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
sCwSCsAcmAM,Kalaba Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
Y5FbyAdSZwk,Kasonde Kombo-Kombo Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
N7rhfdgCOag,Katuta Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
tkpp4ukw5eB,Laurent Chita Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
iLr0hORXj71,Luena Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
qRI1pVbLSvj,Lufubu Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
hQhE9fC7Ap7,Lukolongo Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
NNjZEjAF8DP,Lundu Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
TuxDE0ZnxMJ,Luwingu District Hospital,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
prgxDdj8o9J,Mapulanga Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
SnhDHhvZxSf,Menga Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
oshsVOZGLUx,Mumba Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
MrbVAAMoOmm,Mutondo Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
M9TeHohvMwx,Mwando Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
Waw2EX8ZesY,Namukolo Urban Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
VmY51GpyuZG,Ndoki Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
dqRfUInqlmH,Njoko Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
Pw5q3FNZeyG,Nsanja Health Post,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
Iyze9DB5Yzs,Nsombo Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
dLyeKt8kc3R,Shimumbi Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
QMDPxafgAyJ,Tungati Rural Health Centre,Location/TPkxPw2bhI8,HEALTH_FACILITY,Building,Luwingu District,Northern Province
MQvwh3pindP,Chisanza Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
QVn5tLhyP9Z,Chisanza Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
GtctzmLBRFO,Chisenga Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
yqiI8f8Yc8O,Isofu Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
aRCZdkK5sLF,Kaka Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
YpUfO5yMu1E,Kalekwa health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
YkUjbalujQL,Kalekwa Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
Q4xLI8xdY6k,Kamuzwazi Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
hXTAtoDoPkR,Kaseshya Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
H1xQNTEhBtK,Kawimbe Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
dFWGhoXwMos,Luka Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
zvdAaDU7yC6,Masamba Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
GrbPvqYxmR6,Mayanga Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
EiK3mHteX1z,Mbala General Hospital,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
XoQdawXkZBJ,Mbala Urban Clinic,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
vNOQ1wqpOZW,Mulefu Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
L91f0OLz1Fk,Musipazi Rural Health Centre,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
Rsse9ze5yWY,Mutwizi Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
AyvJHiapexJ,Mwamba Rural Health Centre (Mbala),Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
CdAwynRfrYG,Mwenda Health Post,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
f6Xl2OH5Dw2,Special Forces Clinic,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
yyxVB11odDr,Tulemane Urban Clinic,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
QzaCYL9dq2y,ZAF Mbala Clinic,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
a9GyAXwFqDg,ZNS Mbala Clinic,Location/EdEpJ41rhF6,HEALTH_FACILITY,Building,Mbala District,Northern Province
Ns3RLYMnrzy,Bweupe Health Post,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
oHExTc6zxg9,Chalabesa Health Post,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
je8Dil6HHMU,Chishamwamba Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
sHW7VaE7vFR,Chiwala Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
uOkbuXnOAGQ,Kalabwe Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
yYlJNXAjPQh,Kambobe Health Post,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
dXMqlOoc6en,Mporoko District Hospital,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
Nosv1i0sZrI,Njalamimba Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
u2aBoW5B0Xf,Sunkutu Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
RqjWZjDhSR8,Township Rural Health Centre,Location/rmtQCSpiaGq,HEALTH_FACILITY,Building,Mporoko District,Northern Province
Q4E8ymcy1ni,Chibote Health Post,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
sIyxXl3ZxxC,Chinakila Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
s6bwP0KAZNt,Chitimbwa Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
k7gm1IG2H04,Isoko Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
jC88VHgmoIp,Kaizya Health Post,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
vaNEryZyzoL,Kalongola Health Post,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
tQKCb7dFtzi,Kasakalawe Health Post,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
ld7Y8Gyqg4w,Kopeka Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
T65DDeg4dff,Lyendwe Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
Rs92HSHciE9,Mpulungu District Hospital,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
qdVVlf93NBv,Mpulungu Urban Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
Ldsrw0UXmfm,Vyamba Rural Health Centre,Location/e89vE6G7gSP,HEALTH_FACILITY,Building,Mpulungu District,Northern Province
wNcKvBDqA0S,Chifulo Health Post,Location/UE7BZCcd4ru,HEALTH_FACILITY,Building,Mungwi District,Northern Province
p8gzxnRsBCm,Chimba Rural Health Centre,Location/UE7BZCcd4ru,HEALTH_FACILITY,Building,Mungwi District,Northern Province
osG4FYRtDfh,Chimbola Health Post,Location/UE7BZCcd4ru,HEALTH_FACILITY,Building,Mungwi District,Northern Province
Mcg9Jg9CxBI,ChitimukuluRural Health Centre,Location/UE7BZCcd4ru,HEALTH_FACILITY,Building,Mungwi District,Northern Province
XT5s7wg6Xuh,KaluluRural Health Centre,Location/UE7BZCcd4ru,HEALTH_FACILITY,Building,Mungwi District,Northern Province
